date,level,1day,7day,1month
1994-02-27,-209.43,-0.455,-0.345,-0.155
1994-02-24,-209.46,-0.395,-0.335,-0.135
1994-02-23,-209.49,-0.365,-0.325,-0.125
1994-02-22,-209.52,-0.365,-0.315,-0.125
1994-02-20,-209.54,-0.345,-0.265,-0.125
1994-02-17,-209.55,-0.325,-0.235,-0.105
1994-02-16,-209.56,-0.315,-0.225,-0.105
1994-02-15,-209.57,-0.295,-0.225,-0.105
1994-02-14,-209.59,-0.265,-0.215,-0.105
1994-02-13,-209.62,-0.265,-0.215,-0.105
1994-02-10,-209.65,-0.225,-0.205,-0.065
1994-02-09,-209.66,-0.225,-0.195,-0.065
1994-02-08,-209.66,-0.215,-0.195,-0.065
1994-02-07,-209.67,-0.215,-0.155,-0.065
1994-02-06,-209.67,-0.215,-0.155,-0.045
1994-02-03,-209.68,-0.195,-0.155,0.005
1994-02-02,-209.69,-0.195,-0.155,0.005
1994-01-30,-209.73,-0.155,-0.125,0.005
1994-01-27,-209.73,-0.155,-0.125,0.005
1994-01-26,-209.73,-0.155,-0.105,-0.005
1994-01-25,-209.73,-0.135,-0.105,-0.005
1994-01-24,-209.75,-0.125,-0.105,-0.005
1994-01-23,-209.76,-0.125,-0.105,-0.005
1994-01-17,-209.78,-0.105,-0.065,-0.015
1994-01-16,-209.78,-0.105,-0.065,-0.015
1994-01-09,-209.82,-0.065,0.005,-0.035
1994-01-05,-209.84,-0.045,0.005,-0.055
1994-01-02,-209.89,0.005,-0.005,-0.075
1993-12-28,-209.89,0.005,-0.015,-0.075
1993-12-26,-209.88,-0.005,-0.015,-0.075
1993-12-20,-209.87,-0.015,-0.035,-0.085
1993-12-12,-209.85,-0.035,-0.055,-0.135
1993-12-05,-209.83,-0.055,-0.075,-0.165
1993-12-01,-209.81,-0.075,-0.085,-0.185
1993-11-28,-209.81,-0.075,-0.085,-0.185
1993-11-21,-209.8,-0.085,-0.135,-0.205
1993-11-15,-209.76,-0.135,-0.165,-0.255
1993-11-14,-209.75,-0.135,-0.165,-0.255
1993-11-07,-209.72,-0.165,-0.185,-0.295
1993-10-31,-209.7,-0.185,-0.205,-0.365
1993-10-24,-209.68,-0.205,-0.255,-0.365
1993-10-17,-209.63,-0.255,-0.295,-0.415
1993-10-10,-209.59,-0.295,-0.295,-0.455
1993-09-26,-209.52,-0.365,-0.415,-0.575
1993-09-19,-209.47,-0.415,-0.455,-0.615
1993-09-12,-209.43,-0.455,-0.515,-0.655
1993-09-05,-209.37,-0.515,-0.575,-0.705
1993-09-01,-209.33,-0.555,-0.615,-0.735
1993-08-30,-209.31,-0.575,-0.615,-0.735
1993-08-22,-209.27,-0.615,-0.655,-0.825
1993-08-15,-209.23,-0.655,-0.705,-0.885
1993-08-08,-209.18,-0.705,-0.735,-0.885
1993-08-01,-209.15,-0.735,-0.785,-0.955
1993-07-25,-209.1,-0.785,-0.825,-0.945
1993-07-21,-209.06,-0.825,-0.885,-1.015
1993-07-11,-209.0,-0.885,-0.935,-1.055
1993-07-04,-208.95,-0.935,-0.985,-1.075
1993-07-01,-208.93,-0.965,-0.945,-1.075
1993-06-30,-208.92,-0.965,-1.005,-1.075
1993-06-29,-208.92,-0.975,-1.005,-1.075
1993-06-28,-208.91,-0.985,-1.015,-1.075
1993-06-27,-208.9,-0.985,-1.015,-1.075
1993-06-24,-208.94,-1.005,-1.035,-1.065
1993-06-23,-208.88,-1.005,-1.045,-1.065
1993-06-22,-208.88,-1.015,-1.045,-1.065
1993-06-21,-208.87,-1.015,-1.045,-1.085
1993-06-20,-208.87,-1.015,-1.045,-1.085
1993-06-17,-208.85,-1.045,-1.055,-1.075
1993-06-16,-208.84,-1.045,-1.065,-1.075
1993-06-15,-208.84,-1.045,-1.065,-1.075
1993-06-13,-208.84,-1.045,-1.075,-1.065
1993-06-10,-208.83,-1.065,-1.075,-1.065
1993-06-09,-208.82,-1.065,-1.075,-1.065
1993-06-08,-208.82,-1.075,-1.075,-1.065
1993-06-07,-208.81,-1.075,-1.075,-1.065
1993-06-06,-208.81,-1.075,-1.075,-1.055
1993-06-03,-208.81,-1.075,-1.075,-1.045
1993-06-02,-208.81,-1.075,-1.075,-1.045
1993-06-01,-208.81,-1.075,-1.065,-1.045
1993-05-31,-208.81,-1.075,-1.065,-1.035
1993-05-30,-208.81,-1.075,-1.065,-1.035
1993-05-27,-208.81,-1.075,-1.085,-1.035
1993-05-25,-208.82,-1.065,-1.085,-1.035
1993-05-24,-208.82,-1.065,-1.075,-1.035
1993-05-23,-208.82,-1.065,-1.075,-1.045
1993-05-20,-208.8,-1.075,-1.065,-1.045
1993-05-19,-208.81,-1.085,-1.055,-1.045
1993-05-18,-208.8,-1.075,-1.065,-1.045
1993-05-17,-208.81,-1.075,-1.065,-1.045
1993-05-16,-208.81,-1.075,-1.065,-1.035
1993-05-13,-208.82,-1.055,-1.055,-1.015
1993-05-12,-208.83,-1.065,-1.055,-1.015
1993-05-11,-208.82,-1.065,-1.045,-1.015
1993-05-10,-208.82,-1.065,-1.045,-1.015
1993-05-09,-208.82,-1.065,-1.045,-1.015
1993-05-05,-208.83,-1.045,-1.035,-0.965
1993-05-04,-208.84,-1.045,-1.035,-0.965
1993-05-03,-208.84,-1.045,-1.035,-0.965
1993-05-02,-208.84,-1.045,-1.035,-0.955
1993-04-29,-208.85,-1.035,-1.045,-0.935
1993-04-28,-208.85,-1.035,-1.045,-0.925
1993-04-27,-208.85,-1.035,-1.045,-0.925
1993-04-25,-208.85,-1.035,-1.045,-0.925
1993-04-22,-208.84,-1.045,-1.035,-0.885
1993-04-21,-208.84,-1.045,-1.025,-0.865
1993-04-20,-208.84,-1.045,-1.015,-0.865
1993-04-19,-208.84,-1.045,-1.015,-0.865
1993-04-18,-208.84,-1.045,-1.015,-0.865
1993-04-15,-208.85,-1.025,-0.965,-0.825
1993-04-14,-208.86,-1.015,-0.965,-0.825
1993-04-13,-208.87,-1.015,-0.965,-0.825
1993-04-04,-208.92,-0.965,-0.925,-0.655
1993-04-01,-208.93,-0.945,-0.925,-0.635
1993-03-31,-208.94,-0.935,-0.885,-0.625
1993-03-30,-208.95,-0.935,-0.885,-0.625
1993-03-29,-208.95,-0.925,-0.885,-0.625
1993-03-28,-208.96,-0.925,-0.865,-0.625
1993-03-22,-209.0,-0.865,-0.825,-0.575
1993-03-21,-209.02,-0.865,-0.825,-0.575
1993-03-18,-209.02,-0.845,-0.765,-0.535
1993-03-17,-209.04,-0.845,-0.755,-0.535
1993-03-14,-209.06,-0.825,-0.695,-0.535
1993-03-11,-209.12,-0.755,-0.655,-0.475
1993-03-10,-209.13,-0.725,-0.645,-0.475
1993-03-09,-209.16,-0.715,-0.645,-0.455
1993-03-08,-209.17,-0.695,-0.635,-0.425
1993-03-07,-209.19,-0.695,-0.625,-0.415
1993-03-04,-209.23,-0.645,-0.605,-0.395
1993-03-03,-209.24,-0.645,-0.595,-0.395
1993-03-02,-209.24,-0.635,-0.585,-0.405
1993-03-01,-209.25,-0.625,-0.575,-0.425
1993-02-28,-209.26,-0.625,-0.575,-0.485
1993-02-25,-209.28,-0.595,-0.535,-0.475
1993-02-24,-209.29,-0.585,-0.535,-0.475
1993-02-23,-209.3,-0.575,-0.545,-0.475
1993-02-22,-209.31,-0.575,-0.525,-0.465
1993-02-18,-209.35,-0.535,-0.475,-0.455
1993-02-17,-209.35,-0.545,-0.475,-0.445
1993-02-16,-209.34,-0.525,-0.455,-0.445
1993-02-15,-209.36,-0.535,-0.425,-0.485
1993-02-14,-209.35,-0.535,-0.415,-0.485
1993-02-10,-209.41,-0.455,-0.395,-0.455
1993-02-09,-209.43,-0.425,-0.405,-0.455
1993-02-08,-209.46,-0.415,-0.425,-0.445
1993-02-07,-209.47,-0.415,-0.425,-0.445
1993-02-04,-209.49,-0.395,-0.485,-0.435
1993-02-03,-209.49,-0.405,-0.485,-0.425
1993-02-02,-209.48,-0.425,-0.485,-0.425
1993-02-01,-209.46,-0.425,-0.475,-0.435
1993-01-31,-209.46,-0.425,-0.475,-0.435
1993-01-28,-209.4,-0.485,-0.465,-0.445
1993-01-27,-209.4,-0.485,-0.455,-0.465
1993-01-26,-209.4,-0.475,-0.445,-0.465
1993-01-25,-209.41,-0.475,-0.455,-0.515
1993-01-24,-209.41,-0.475,-0.445,-0.515
1993-01-21,-209.42,-0.455,-0.485,-0.535
1993-01-20,-209.43,-0.445,-0.515,-0.575
1993-01-19,-209.44,-0.455,-0.535,-0.575
1993-01-18,-209.43,-0.445,-0.515,-0.635
1993-01-17,-209.44,-0.445,-0.455,-0.635
1993-01-14,-209.4,-0.515,-0.445,-0.405
1993-01-13,-209.37,-0.535,-0.435,-0.385
1993-01-12,-209.35,-0.515,-0.435,-0.385
1993-01-11,-209.37,-0.455,-0.435,-0.375
1993-01-10,-209.43,-0.455,-0.425,-0.375
1993-01-07,-209.44,-0.435,-0.435,-0.345
1993-01-06,-209.45,-0.435,-0.435,-0.345
1993-01-05,-209.45,-0.435,-0.435,-0.345
1993-01-04,-209.45,-0.425,-0.445,-0.315
1993-01-03,-209.46,-0.425,-0.465,-0.315
1992-12-31,-209.45,-0.435,-0.515,-0.285
1992-12-30,-209.45,-0.435,-0.485,-0.285
1992-12-29,-209.45,-0.445,-0.505,-0.285
1992-12-28,-209.44,-0.465,-0.535,-0.285
1992-12-27,-209.42,-0.465,-0.575,-0.285
1992-12-24,-209.37,-0.485,-0.635,-0.285
1992-12-23,-209.4,-0.505,-0.565,-0.285
1992-12-22,-209.38,-0.535,-0.445,-0.265
1992-12-21,-209.35,-0.575,-0.405,-0.245
1992-12-20,-209.31,-0.575,-0.385,-0.245
1992-12-17,-209.25,-0.565,-0.375,-0.265
1992-12-16,-209.32,-0.445,-0.365,-0.265
1992-12-15,-209.44,-0.405,-0.365,-0.265
1992-12-14,-209.48,-0.385,-0.345,-0.265
1992-12-13,-209.5,-0.385,-0.345,-0.265
1992-12-10,-209.51,-0.365,-0.315,-0.295
1992-12-09,-209.52,-0.365,-0.305,-0.295
1992-12-08,-209.52,-0.345,-0.295,-0.295
1992-12-07,-209.54,-0.345,-0.285,-0.295
1992-12-06,-209.54,-0.345,-0.285,-0.295
1992-12-03,-209.57,-0.305,-0.285,-0.365
1992-12-02,-209.58,-0.295,-0.285,-0.365
1992-12-01,-209.59,-0.285,-0.285,-0.365
1992-11-30,-209.6,-0.285,-0.285,-0.365
1992-11-29,-209.6,-0.285,-0.265,-0.365
1992-11-26,-209.6,-0.285,-0.245,-0.395
1992-11-25,-209.6,-0.285,-0.245,-0.395
1992-11-24,-209.6,-0.285,-0.265,-0.395
1992-11-22,-209.62,-0.245,-0.265,-0.405
1992-11-21,-209.64,-0.245,-0.265,-0.405
1992-11-15,-209.62,-0.265,-0.295,-0.425
1992-11-08,-209.59,-0.295,-0.365,-0.465
1992-11-01,-209.52,-0.365,-0.395,-0.465
1992-10-25,-209.49,-0.395,-0.415,-0.515
1992-10-20,-209.48,-0.405,-0.425,-0.565
1992-10-18,-209.47,-0.415,-0.425,-0.565
1992-10-15,-209.46,-0.425,-0.465,-0.615
1992-10-04,-209.42,-0.465,-0.515,-0.675
1992-09-27,-209.37,-0.515,-0.565,-0.705
1992-09-20,-209.32,-0.565,-0.615,-0.735
1992-09-13,-209.27,-0.615,-0.675,-0.775
1992-09-06,-209.21,-0.675,-0.705,-0.825
1992-08-30,-209.18,-0.705,-0.735,-0.875
1992-08-23,-209.15,-0.735,-0.775,-0.915
1992-08-16,-209.11,-0.775,-0.825,-0.985
1992-08-09,-209.06,-0.825,-0.875,-1.015
1992-08-02,-209.01,-0.875,-0.915,-1.035
1992-07-26,-208.97,-0.915,-0.965,-1.055
1992-07-20,-208.93,-0.965,-1.005,-1.065
1992-07-19,-208.92,-0.965,-1.005,-1.065
1992-07-16,-208.9,-0.985,-1.015,-1.065
1992-07-15,-208.9,-0.995,-1.025,-1.065
1992-07-14,-208.89,-1.005,-1.025,-1.065
1992-07-13,-208.88,-1.005,-1.025,-1.065
1992-07-12,-208.88,-1.005,-1.025,-1.065
1992-07-09,-208.87,-1.025,-1.035,-1.065
1992-07-08,-208.86,-1.025,-1.045,-1.065
1992-07-07,-208.86,-1.025,-1.035,-1.075
1992-07-06,-208.86,-1.025,-1.045,-1.075
1992-07-05,-208.86,-1.025,-1.045,-1.075
1992-07-02,-208.85,-1.045,-1.055,-1.075
1992-07-01,-208.84,-1.035,-1.055,-1.075
1992-06-30,-208.85,-1.045,-1.055,-1.075
1992-06-29,-208.84,-1.045,-1.065,-1.085
1992-06-28,-208.84,-1.045,-1.065,-1.085
1992-06-25,-208.83,-1.055,-1.065,-1.085
1992-06-24,-208.83,-1.055,-1.065,-1.075
1992-06-23,-208.83,-1.065,-1.065,-1.075
1992-06-22,-208.82,-1.065,-1.065,-1.075
1992-06-21,-208.82,-1.065,-1.065,-1.075
1992-06-18,-208.82,-1.065,-1.065,-1.075
1992-06-17,-208.82,-1.065,-1.065,-1.075
1992-06-16,-208.82,-1.065,-1.065,-1.075
1992-06-15,-208.82,-1.065,-1.065,-1.085
1992-06-14,-208.82,-1.065,-1.075,-1.085
1992-06-11,-208.82,-1.065,-1.075,-1.085
1992-06-10,-208.82,-1.065,-1.075,-1.085
1992-06-09,-208.82,-1.065,-1.075,-1.085
1992-06-08,-208.82,-1.075,-1.075,-1.085
1992-06-07,-208.81,-1.075,-1.075,-1.085
1992-06-04,-208.81,-1.075,-1.085,-1.085
1992-06-03,-208.81,-1.075,-1.085,-1.085
1992-06-02,-208.81,-1.075,-1.085,-1.085
1992-06-01,-208.81,-1.075,-1.085,-1.085
1992-05-31,-208.81,-1.075,-1.075,-1.095
1992-05-28,-208.8,-1.085,-1.075,-1.095
1992-05-27,-208.8,-1.085,-1.085,-1.085
1992-05-26,-208.8,-1.085,-1.075,-1.075
1992-05-25,-208.8,-1.075,-1.075,-1.075
1992-05-24,-208.81,-1.075,-1.075,-1.075
1992-05-21,-208.81,-1.085,-1.085,-1.075
1992-05-20,-208.8,-1.075,-1.085,-1.075
1992-05-19,-208.81,-1.075,-1.085,-1.085
1992-05-18,-208.81,-1.075,-1.085,-1.085
1992-05-17,-208.81,-1.075,-1.085,-1.075
1992-05-14,-208.8,-1.085,-1.085,-1.065
1992-05-13,-208.8,-1.085,-1.085,-1.055
1992-05-12,-208.8,-1.085,-1.085,-1.045
1992-05-11,-208.8,-1.085,-1.085,-1.045
1992-05-10,-208.8,-1.085,-1.085,-1.025
1992-05-06,-208.8,-1.085,-1.095,-0.975
1992-05-05,-208.8,-1.085,-1.095,-0.975
1992-05-03,-208.8,-1.085,-1.075,-0.965
1992-05-01,-208.8,-1.095,-1.075,-0.925
1992-04-30,-208.79,-1.095,-1.075,-0.875
1992-04-29,-208.79,-1.095,-1.075,-0.865
1992-04-28,-208.79,-1.085,-1.075,-0.865
1992-04-27,-208.8,-1.075,-1.075,-0.815
1992-04-26,-208.81,-1.075,-1.085,-0.815
1992-04-23,-208.81,-1.075,-1.075,-0.765
1992-04-22,-208.81,-1.075,-1.075,-0.765
1992-04-21,-208.81,-1.075,-1.065,-0.765
1992-04-20,-208.81,-1.085,-1.055,-0.735
1992-04-19,-208.8,-1.085,-1.045,-0.735
1992-04-16,-208.81,-1.075,-1.025,-0.735
1992-04-15,-208.81,-1.065,-1.025,-0.725
1992-04-14,-208.82,-1.055,-1.005,-0.725
1992-04-13,-208.83,-1.045,-0.975,-0.685
1992-04-12,-208.84,-1.045,-0.975,-0.685
1992-04-09,-208.86,-1.025,-0.935,-0.685
1992-04-08,-208.86,-1.005,-0.925,-0.685
1992-04-07,-208.88,-0.975,-0.905,-0.685
1992-04-06,-208.91,-0.975,-0.875,-0.715
1992-04-05,-208.91,-0.965,-0.865,-0.735
1992-04-04,-208.92,-0.965,-0.865,-0.735
1992-04-02,-208.95,-0.925,-0.815,-0.685
1992-04-01,-208.96,-0.905,-0.795,-0.665
1992-03-31,-208.98,-0.875,-0.775,-0.665
1992-03-30,-209.01,-0.865,-0.765,-0.665
1992-03-29,-209.02,-0.865,-0.765,-0.665
1992-03-26,-209.07,-0.795,-0.735,-0.635
1992-03-25,-209.09,-0.775,-0.735,-0.575
1992-03-24,-209.11,-0.765,-0.735,-0.445
1992-03-23,-209.12,-0.765,-0.735,-0.435
1992-03-22,-209.12,-0.765,-0.725,-0.435
1992-03-19,-209.15,-0.735,-0.685,-0.375
1992-03-18,-209.15,-0.735,-0.695,-0.355
1992-03-17,-209.15,-0.735,-0.675,-0.345
1992-03-16,-209.15,-0.725,-0.685,-0.325
1992-03-15,-209.16,-0.725,-0.685,-0.325
1992-03-12,-209.2,-0.695,-0.735,-0.155
1992-03-11,-209.19,-0.675,-0.735,-0.105
1992-03-10,-209.21,-0.685,-0.705,-0.065
1992-03-09,-209.2,-0.685,-0.685,-0.005
1992-03-08,-209.2,-0.685,-0.665,-0.005
1992-03-06,-209.17,-0.735,-0.665,0.285
1992-03-05,-209.15,-0.735,-0.665,0.445
1992-03-04,-209.15,-0.705,-0.635,0.605
1992-03-03,-209.18,-0.685,-0.575,0.715
1992-03-02,-209.2,-0.665,-0.445,0.795
1992-03-01,-209.22,-0.665,-0.435,0.795
1992-02-27,-209.22,-0.635,-0.395,1.145
1992-02-26,-209.25,-0.575,-0.375,1.155
1992-02-25,-209.31,-0.445,-0.355,1.155
1992-02-24,-209.44,-0.435,-0.345,1.215
1992-02-23,-209.45,-0.435,-0.325,1.215
1992-02-20,-209.49,-0.375,-0.255,1.365
1992-02-19,-209.51,-0.355,-0.155,1.425
1992-02-18,-209.53,-0.345,-0.105,1.425
1992-02-17,-209.54,-0.325,-0.065,1.565
1992-02-16,-209.56,-0.325,-0.005,1.565
1992-02-13,-209.63,-0.155,0.285,1.645
1992-02-12,-209.73,-0.105,0.445,1.685
1992-02-11,-209.78,-0.065,0.605,1.685
1992-02-10,-209.82,-0.005,0.715,1.715
1992-02-09,-209.88,-0.005,0.795,1.715
1992-02-06,-210.17,0.445,1.135,1.745
1992-02-05,-210.33,0.605,1.145,1.785
1992-02-04,-210.49,0.715,1.145,1.785
1992-02-03,-210.6,0.795,1.145,1.915
1992-02-02,-210.68,0.795,1.155,1.915
1992-01-30,-211.02,1.145,1.215,2.215
1992-01-29,-211.03,1.145,1.255,2.235
1992-01-28,-211.03,1.145,1.295,2.235
1992-01-27,-211.03,1.155,1.365,2.315
1992-01-26,-211.04,1.155,1.425,2.315
1992-01-23,-211.1,1.255,1.565,2.345
1992-01-22,-211.14,1.295,1.595,2.345
1992-01-21,-211.18,1.365,1.625,2.345
1992-01-20,-211.25,1.425,1.645,2.365
1992-01-19,-211.31,1.425,1.685,2.365
1992-01-16,-211.45,1.595,1.715,2.405
1992-01-15,-211.48,1.625,1.725,2.415
1992-01-14,-211.51,1.645,1.735,2.435
1992-01-13,-211.53,1.685,1.745,2.545
1992-01-12,-211.57,1.685,1.785,2.595
1992-01-09,-211.6,1.725,1.915,2.765
1992-01-08,-211.61,1.735,2.075,2.765
1992-01-07,-211.62,1.745,2.185,2.765
1992-01-06,-211.63,1.785,2.215,2.765
1992-01-05,-211.67,1.785,2.235,2.765
1992-01-02,-211.8,2.075,2.315,2.825
1992-01-01,-211.96,2.185,2.325,2.845
1991-12-31,-212.07,2.215,2.325,2.855
1991-12-30,-212.1,2.235,2.345,2.855
1991-12-29,-212.12,2.235,2.345,2.855
1991-12-26,-212.2,2.325,2.365,2.905
1991-12-25,-212.21,2.325,2.375,2.905
1991-12-22,-212.23,2.345,2.415,2.905
1991-12-19,-212.25,2.375,2.595,2.905
1991-12-18,-212.26,2.385,2.625,2.905
1991-12-17,-212.27,2.405,2.665,2.905
1991-12-16,-212.29,2.415,2.765,2.905
1991-12-15,-212.3,2.435,2.765,2.875
1991-12-14,-212.32,2.545,2.765,2.875
1991-12-13,-212.43,2.595,2.765,2.885
1991-12-12,-212.48,2.625,2.765,2.885
1991-12-11,-212.51,2.665,2.785,2.885
1991-12-10,-212.55,2.765,2.825,2.895
1991-12-09,-212.65,2.765,2.825,2.895
1991-12-08,-212.65,2.765,2.845,2.895
1991-12-05,-212.65,2.785,2.895,2.905
1991-12-04,-212.67,2.825,2.895,2.905
1991-12-03,-212.71,2.825,2.905,2.905
1991-12-02,-212.71,2.845,2.905,2.905
1991-12-01,-212.73,2.855,2.905,2.915
1991-11-30,-212.74,2.855,2.905,2.915
1991-11-28,-212.78,2.895,2.905,2.905
1991-11-27,-212.78,2.905,2.905,2.905
1991-11-26,-212.79,2.905,2.905,2.905
1991-11-25,-212.79,2.905,2.905,2.895
1991-11-24,-212.79,2.905,2.905,2.895
1991-11-21,-212.79,2.905,2.875,2.895
1991-11-20,-212.79,2.905,2.885,2.885
1991-11-19,-212.79,2.905,2.885,2.885
1991-11-18,-212.79,2.905,2.885,2.885
1991-11-17,-212.79,2.905,2.895,2.885
1991-11-14,-212.76,2.885,2.895,2.885
1991-11-13,-212.77,2.885,2.895,2.875
1991-11-12,-212.77,2.885,2.905,2.875
1991-11-11,-212.77,2.895,2.905,2.855
1991-11-10,-212.78,2.895,2.905,2.855
1991-11-07,-212.78,2.895,2.915,2.845
1991-11-06,-212.78,2.905,2.915,2.845
1991-11-05,-212.79,2.905,2.905,2.845
1991-11-04,-212.79,2.905,2.905,2.815
1991-11-03,-212.79,2.905,2.905,2.815
1991-10-31,-212.8,2.915,2.895,2.805
1991-10-30,-212.8,2.905,2.895,2.805
1991-10-29,-212.79,2.905,2.895,2.795
1991-10-28,-212.79,2.905,2.895,2.795
1991-10-27,-212.79,2.905,2.885,2.785
1991-10-24,-212.78,2.895,2.885,2.775
1991-10-23,-212.78,2.895,2.885,2.775
1991-10-22,-212.78,2.895,2.885,2.765
1991-10-21,-212.78,2.885,2.885,2.765
1991-10-20,-212.77,2.885,2.875,2.745
1991-10-17,-212.77,2.885,2.855,2.735
1991-10-16,-212.77,2.885,2.855,2.735
1991-10-15,-212.77,2.885,2.845,2.725
1991-10-13,-212.76,2.875,2.845,2.715
1991-10-10,-212.74,2.855,2.815,2.715
1991-10-09,-212.74,2.845,2.805,2.685
1991-10-08,-212.73,2.845,2.805,2.685
1991-10-07,-212.73,2.845,2.805,2.685
1991-10-03,-212.7,2.805,2.785,2.645
1991-10-02,-212.69,2.805,2.785,2.645
1991-10-01,-212.69,2.805,2.775,2.635
1991-09-29,-212.68,2.795,2.765,2.605
1991-09-26,-212.67,2.785,2.745,2.585
1991-09-25,-212.67,2.775,2.745,2.575
1991-09-24,-212.66,2.775,2.735,2.575
1991-09-22,-212.65,2.765,2.725,2.555
1991-09-19,-212.63,2.745,2.715,2.535
1991-09-17,-212.62,2.735,2.715,2.525
1991-09-16,-212.62,2.725,2.685,2.465
1991-09-15,-212.61,2.725,2.685,2.465
1991-09-12,-212.6,2.715,2.655,2.485
1991-09-11,-212.6,2.715,2.655,2.475
1991-09-08,-212.57,2.685,2.635,2.455
1991-09-05,-212.54,2.655,2.605,2.425
1991-09-04,-212.54,2.645,2.595,2.425
1991-09-03,-212.53,2.645,2.585,2.415
1991-09-02,-212.53,2.635,2.585,2.415
1991-09-01,-212.52,2.635,2.575,2.395
1991-08-29,-212.49,2.595,2.555,2.375
1991-08-28,-212.48,2.585,2.545,2.365
1991-08-27,-212.47,2.585,2.545,2.365
1991-08-26,-212.47,2.575,2.535,2.345
1991-08-25,-212.46,2.575,2.525,2.345
1991-08-22,-212.44,2.545,2.465,2.335
1991-08-21,-212.43,2.545,2.495,2.335
1991-08-20,-212.43,2.535,2.485,2.335
1991-08-19,-212.42,2.525,2.485,2.305
1991-08-18,-212.41,2.525,2.475,2.305
1991-08-15,-212.35,2.495,2.455,2.285
1991-08-14,-212.38,2.485,2.445,2.275
1991-08-13,-212.37,2.485,2.435,2.275
1991-08-12,-212.37,2.475,2.425,2.255
1991-08-11,-212.36,2.475,2.425,2.255
1991-08-08,-212.34,2.445,2.395,2.235
1991-08-07,-212.33,2.435,2.395,2.235
1991-08-06,-212.32,2.425,2.385,2.235
1991-08-05,-212.31,2.425,2.375,2.215
1991-08-02,-212.3,2.395,2.345,2.205
1991-08-01,-212.28,2.395,2.345,2.195
1991-07-30,-212.27,2.375,2.345,2.195
1991-07-29,-212.26,2.365,2.335,2.195
1991-07-28,-212.25,2.365,2.335,2.195
1991-07-25,-212.23,2.345,2.305,2.155
1991-07-24,-212.23,2.345,2.295,2.155
1991-07-23,-212.23,2.335,2.285,2.145
1991-07-22,-212.22,2.335,2.285,2.145
1991-07-21,-212.22,2.335,2.275,2.135
1991-07-18,-212.19,2.295,2.255,2.135
1991-07-17,-212.18,2.285,2.255,2.135
1991-07-16,-212.17,2.285,2.245,2.135
1991-07-15,-212.17,2.275,2.235,2.135
1991-07-14,-212.16,2.275,2.235,2.125
1991-07-11,-212.14,2.255,2.215,2.105
1991-07-09,-212.13,2.235,2.205,2.105
1991-07-08,-212.12,2.235,2.195,2.105
1991-07-07,-212.12,2.235,2.195,2.105
1991-07-04,-212.1,2.205,2.165,2.095
1991-07-03,-212.09,2.205,2.165,2.095
1991-07-02,-212.09,2.195,2.155,2.085
1991-07-01,-212.08,2.195,2.155,2.085
1991-06-30,-212.08,2.195,2.145,2.075
1991-06-26,-212.05,2.155,2.135,2.055
1991-06-25,-212.04,2.155,2.135,2.055
1991-06-24,-212.04,2.145,2.135,2.045
1991-06-23,-212.03,2.145,2.135,2.045
1991-06-20,-212.02,2.135,2.125,2.025
1991-06-19,-212.02,2.135,2.115,2.025
1991-06-18,-212.02,2.135,2.105,2.025
1991-06-17,-212.02,2.135,2.105,2.015
1991-06-16,-212.02,2.135,2.105,2.015
1991-06-13,-212.01,2.115,2.105,2.015
1991-06-12,-212.0,2.105,2.095,2.015
1991-06-11,-211.99,2.105,2.095,2.015
1991-06-10,-211.99,2.105,2.095,2.005
1991-06-09,-211.99,2.105,2.085,2.005
1991-06-06,-211.99,2.095,2.075,2.025
1991-06-05,-211.98,2.095,2.065,2.025
1991-06-04,-211.98,2.095,2.065,2.025
1991-06-03,-211.98,2.085,2.055,2.025
1991-06-02,-211.97,2.085,2.055,2.025
1991-05-30,-211.96,2.065,2.045,2.035
1991-05-29,-211.95,2.065,2.035,2.035
1991-05-28,-211.95,2.055,2.035,2.045
1991-05-27,-211.94,2.055,2.025,2.045
1991-05-26,-211.94,2.055,2.025,2.055
1991-05-23,-211.93,2.035,2.015,2.065
1991-05-22,-211.92,2.035,2.015,2.085
1991-05-20,-211.91,2.025,2.015,2.085
1991-05-15,-211.9,2.015,2.015,2.115
1991-05-14,-211.9,2.015,2.015,2.115
1991-05-13,-211.9,2.015,2.025,2.115
1991-05-12,-211.9,2.015,2.025,2.145
1991-05-09,-211.89,2.015,2.025,2.195
1991-05-08,-211.9,2.015,2.035,2.195
1991-05-07,-211.9,2.025,2.035,2.195
1991-05-06,-211.91,2.025,2.035,2.195
1991-05-05,-211.91,2.025,2.045,2.195
1991-05-02,-211.91,2.035,2.055,2.235
1991-05-01,-211.92,2.035,2.065,2.235
1991-04-30,-211.92,2.035,2.065,2.245
1991-04-29,-211.92,2.045,2.085,2.275
1991-04-28,-211.93,2.045,2.085,2.275
1991-04-25,-211.94,2.065,2.095,2.305
1991-04-24,-211.95,2.065,2.095,2.335
1991-04-23,-211.95,2.085,2.105,2.335
1991-04-22,-211.97,2.085,2.115,2.335
1991-04-21,-211.97,2.085,2.115,2.445
1991-04-17,-211.98,2.105,2.175,2.465
1991-04-16,-211.99,2.115,2.195,2.465
1991-04-15,-212.0,2.115,2.195,2.475
1991-04-14,-212.0,2.115,2.195,2.475
1991-04-11,-212.03,2.175,2.225,2.505
1991-04-10,-212.06,2.195,2.225,2.505
1991-04-09,-212.08,2.195,2.235,2.505
1991-04-08,-212.08,2.195,2.235,2.525
